id,first_name,last_name,dob,email,phone,city,state,standing,major
A00337985,Hestia,Haney`,05/08/1998,hhaney63@university.edu,236-236-2995,Bulungu,WV,SR,TELC
A00057171,Donnie,Gage,10/08/1997,dgage64@university.edu,482-175-2572,Ogurugu,AL,GR,RTVF
A00624048,Roth,Thicking,04/26/2002,rthicking65@university.edu,112-913-2428,Mabyan,VA,GR,COL
A00572088,Ogdon,Cicco,03/30/1996,ocicco66@university.edu,950-318-5372,Changma,VA,GR,COBH
A00014354,Ase,Raiker,08/16/1995,araiker67@university.edu,104-770-8161,Xinning,LA,SO,BUSN
A00114033,Joe,McFeat,03/11/2001,jmcfeat68@university.edu,454-662-1124,Horizonte,AL,SO,PETE
A00670278,Tudor,Rennels,09/15/2001,trennels69@university.edu,852-319-3687,West Kelowna,KY,SR,ELPA
A00120323,Dominique,Buzin,04/01/2000,dbuzin6a@university.edu,763-559-1930,Gachalá,KY,SO,EPID
A00717318,Urson,Downes,10/22/1997,udownes6b@university.edu,725-356-8218,Tagoloan,FL,SR,PTMA
A00292728,Annetta,Garry,12/24/1996,agarry6c@university.edu,798-405-1400,Loandjili,LA,FR,SOCI
A00302405,Janela,Benjefield,11/20/1995,jbenjefield6d@university.edu,809-728-4336,San Pa Tong,SC,FR,ECON
A00192628,Myrlene,Sawforde,11/03/1995,msawforde6e@university.edu,941-613-6775,Escazú,AL,JR,GEOG
A00319008,Rollie,Bram,07/22/1997,rbram6f@university.edu,615-599-1473,Langensari,NC,JR,ECE
A00979858,Becky,Obal,09/18/1995,bobal6g@university.edu,919-542-9032,Durham,FL,JR,LIST
A00566073,Maurise,Spybey,10/26/1996,mspybey6h@university.edu,649-482-4782,Kivsharivka,NC,SO,ARTA
A00623547,Noland,Philip,06/21/1995,nphilip6i@university.edu,182-931-5060,São Silvestre,IL,FR,TECH
A00482184,Natassia,Wogan,10/30/1999,nwogan6j@university.edu,157-635-3383,Khao Kho,VA,GR,MRCH
A00325453,Damaris,Heare,07/12/1995,dheare6k@university.edu,830-135-3598,Patitírion,KY,SR,CITC
A00034951,Nerta,Whittier,04/01/1995,nwhittier6l@university.edu,306-224-6618,Hyrynsalmi,VA,FR,STOR
A00096329,Zia,Pettersen,03/20/2000,zpettersen6m@university.edu,501-796-7352,North Little Rock,SC,SR,MUS
A00579634,Jobina,Huskinson,02/03/1995,jhuskinson6n@university.edu,702-944-7144,Jiangwakou,IL,SR,DANC
A00008579,Julienne,Hoggan,09/18/1999,jhoggan6o@university.edu,952-918-5232,Muroran,NC,SO,ARTA
A00966335,Roseanne,Callis,04/14/1998,rcallis6p@university.edu,660-373-7659,Tianxin,LA,SR,EDUC
A00249735,Alvin,Michieli,08/28/2002,amichieli6q@university.edu,535-295-2911,Promissão,WV,GR,DHYG
A00617442,Matilde,Schade,03/15/1997,mschade6r@university.edu,942-804-3105,Odolanów,IA,SR,AGRI
A00408105,Theobald,Gouldstraw,03/26/2000,tgouldstraw6s@university.edu,534-546-2748,Semīrom,LA,SO,GRAD
A00244888,Elka,Shatliff,11/15/1996,eshatliff6t@university.edu,387-792-2066,Shuanghe,IA,FR,MDT
A00170681,Xymenes,Vaudre,02/13/1998,xvaudre6u@university.edu,356-852-7259,Falun,IL,FR,MSCI
A00018090,Abel,Ferrillio,06/27/2001,aferrillio6v@university.edu,206-739-3300,Beiqijia,IL,SO,POLS
A00624313,Leoine,Bolland,10/02/1995,lbolland6w@university.edu,440-750-8867,Gongdanglegi Kulon,NC,FR,ADMN
A00313678,Dolores,Ebbett,04/15/1995,debbett6x@university.edu,945-932-7600,El Obeid,VA,SR,ARTA
A00933105,Stanwood,Chidley,06/20/1999,schidley6y@university.edu,964-535-3202,Qal‘at al Andalus,TN,SR,PMSY
A00631888,Anallese,Olijve,09/01/1998,aolijve6z@university.edu,278-412-5744,Göteborg,IA,JR,COL
A00528996,Hymie,Wiper,05/30/2002,hwiper70@university.edu,425-926-2844,Narok,LA,FR,BIOL
A00733350,Sal,Bosden,09/18/2002,sbosden71@university.edu,879-195-7473,Marull,NC,FR,SCED
A00349183,Virgina,Guilloneau,02/07/2001,vguilloneau72@university.edu,352-558-1793,Santa Rita,WV,SO,SPED
A00988248,Zabrina,Omand,08/30/1995,zomand73@university.edu,121-121-3040,Mislak,WV,SO,PRST
A00187909,Roby,Brayford,11/02/1997,rbrayford74@university.edu,980-776-6663,Dziadkowice,FL,SR,TEAS
A00816751,Trevar,Succamore,05/13/1999,tsuccamore75@university.edu,639-473-3169,Khuzdār,TN,GR,ENVH
A00635638,Hugo,Dutnell,04/02/1997,hdutnell76@university.edu,759-200-5437,Beicheng,TN,FR,AFAM
A00061197,Philipa,Izod,04/27/1997,pizod77@university.edu,755-340-7777,Kaiyun,GA,SR,ANTH
A00120224,Jory,Winterflood,02/22/1999,jwinterflood78@university.edu,955-679-5032,Canoas,GA,SO,SLS
A00829113,Alta,Hancell,02/25/2001,ahancell79@university.edu,274-438-2832,Nanaimo,NC,FR,COL
A00227980,Florella,Behr,10/06/1999,fbehr7a@university.edu,525-989-2707,Ostrów Mazowiecka,FL,GR,COL
A00503399,Lorette,Gaine,04/24/1999,lgaine7b@university.edu,353-894-6356,Västerås,AL,SO,SOCI
A00374138,Lauryn,Davinet,05/08/1999,ldavinet7c@university.edu,716-877-5270,San Roque,LA,JR,TEAE
A00511202,Mignon,Peskin,07/16/2002,mpeskin7d@university.edu,410-129-8576,Filiátes,FL,JR,ASLC
A00886659,Bambie,Mattiazzi,08/11/2000,bmattiazzi7e@university.edu,961-593-4067,Dembeni,AL,SO,APST
A00040460,Berton,Hellwig,03/22/2001,bhellwig7f@university.edu,877-526-2329,Isesaki,KY,JR,PHIL
A00310865,Rosalind,Brok,03/27/1997,rbrok7g@university.edu,276-969-3289,Novikovo,LA,SR,CDST
A00506199,Reed,Calley,10/24/1995,rcalley7h@university.edu,463-788-3767,Bodø,GA,FR,BSTA
A00212833,Benedikta,Leyborne,12/09/1998,bleyborne7i@university.edu,588-121-1410,Kallinge,TN,SO,CDST
A00917745,Jodi,Charity,07/06/2000,jcharity7j@university.edu,435-118-2104,Mokotów,TN,SR,COMM
A00107149,Nollie,Hearns,11/21/1997,nhearns7k@university.edu,141-763-4455,Jardim,LA,SR,EXCH
A00706303,Nate,Dymocke,09/05/1997,ndymocke7l@university.edu,459-919-1022,‘Amd,WV,SR,HETH
A00401600,Glynnis,Doctor,08/27/1999,gdoctor7m@university.edu,746-976-3321,Almere Haven,TN,JR,PBRL
A00948031,Sandy,Stammer,11/06/1998,sstammer7n@university.edu,315-316-6993,Yajin,FL,SR,SOC
A00029862,Tedman,Sayburn,07/04/1996,tsayburn7o@university.edu,609-439-1962,Sandovo,VA,JR,CUAI
A00436553,Hunt,McVicar,12/12/1997,hmcvicar7p@university.edu,797-950-8686,Il’inskiy Pogost,WV,SR,SOCI
A00816955,Karie,Slorance,04/27/2001,kslorance7q@university.edu,428-781-3850,Salon-de-Provence,IL,FR,PADM
A00549836,Doria,Gaudon,08/01/2001,dgaudon7r@university.edu,738-247-8891,Gaofeng,NC,FR,SOC
A00515641,Muffin,Carine,06/09/2000,mcarine7s@university.edu,133-343-4213,Bayanbaraat,AL,JR,CDIS
A00910794,Ilyse,Marien,10/03/1995,imarien7t@university.edu,670-998-2476,Calceta,WV,FR,PMSY
A00373343,Vicki,Idale,08/16/2000,vidale7u@university.edu,989-169-6750,Quxia,GA,SR,BLUE
A00234588,Timoteo,Pateman,02/09/2000,tpateman7v@university.edu,732-415-3160,Jieyang,SC,GR,EXCH
A00168189,Tucker,Seide,12/22/1995,tseide7w@university.edu,723-915-6836,Higetegera,IA,SR,WEB
A00695386,Harcourt,Edel,09/30/1996,hedel7x@university.edu,586-123-9230,Jawf al Maqbābah,GA,SR,COUN
A00429036,Dolorita,Gilyatt,04/28/1997,dgilyatt7y@university.edu,212-652-1001,Shanmei,IL,FR,SRVL
A00671849,Ingeborg,Baus,09/26/1996,ibaus7z@university.edu,565-367-1185,Ameixoeira,LA,SR,HDAL
A00171805,Rycca,Lello,05/14/2000,rlello80@university.edu,753-116-9597,Chişinău,SC,GR,RADT
A00282326,Nathanil,Babber,11/23/1996,nbabber81@university.edu,601-504-2787,Xiaolou,FL,SR,ART
A00823151,Gearalt,Heeks,07/10/2002,gheeks82@university.edu,638-907-2397,Rimpakgede,VA,GR,PHYT
A00993521,Sophia,Conaboy,09/20/1999,sconaboy83@university.edu,890-936-8452,Kučevo,AL,GR,READ
A00440356,Reg,Irnis,04/28/2001,rirnis84@university.edu,339-564-2346,Buguruslan,IL,FR,CUAI
A00883473,Garwood,Tompkins,01/12/2000,gtompkins85@university.edu,768-321-7192,Carahue,LA,JR,PUBR
A00102882,Corey,Murch,05/07/1997,cmurch86@university.edu,809-865-9125,São Bernardo do Campo,VA,SR,CJCR
A00669401,Emelita,Yackiminie,05/30/1998,eyackiminie87@university.edu,854-937-6756,Gurra e Vogël,SC,JR,AMBA
A00137738,Daphene,Ivanchov,01/15/2000,divanchov88@university.edu,423-765-0321,Stockholm,NC,GR,ECED
A00808934,Margie,Jacobsson,04/11/1997,mjacobsson89@university.edu,201-781-2615,Mucllo,AL,GR,PHIL
A00778443,Modesty,McAw,09/24/2002,mmcaw8a@university.edu,131-802-4042,Challhuahuacho,KY,SR,CISP
A00598320,Johannah,Vondra,03/10/1999,jvondra8b@university.edu,263-276-7239,Los Angeles,TN,FR,ELPA
A00447290,Pebrook,Cranny,10/22/1998,pcranny8c@university.edu,254-513-9778,Świecie,NC,GR,PREH
A00369396,Merci,McLenahan,06/28/2001,mmclenahan8d@university.edu,738-640-3494,Cisiec,FL,FR,RADT
A00259850,Garner,Seeks,01/07/1995,gseeks8e@university.edu,332-853-4146,Järfälla,AL,FR,EDU
A00825003,Graeme,Singh,05/24/1998,gsingh8f@university.edu,551-724-2176,Dzhiginka,IL,GR,ADVR
A00591851,Nelson,Goodbar,12/07/2002,ngoodbar8g@university.edu,293-698-9793,Světlá nad Sázavou,AL,SR,STOR
A00134893,Kathe,Roseveare,02/07/2000,kroseveare8h@university.edu,428-212-3844,Ngulahan,WV,GR,EDUC
A00334288,Patric,Courteney,08/08/2002,pcourteney8i@university.edu,703-521-8010,Colonias Unidas,NC,FR,AVST
A00255938,Clayborn,McGeown,10/28/2002,cmcgeown8j@university.edu,595-202-2475,Ciseureuheun,GA,SO,PMSY
A00795250,Bartlet,Morshead,12/18/2000,bmorshead8k@university.edu,244-786-1380,"Las Vegas, Santa Barbara",AL,JR,CRMJ
A00834935,Noam,Parfett,10/19/1999,nparfett8l@university.edu,576-431-0365,Teresópolis,GA,GR,MGMT
A00043223,Jenifer,Franceschielli,06/07/2002,jfranceschielli8m@university.edu,517-504-1041,Himeville,WV,SO,LIST
A00954073,Shirl,Crowcher,07/22/1999,scrowcher8n@university.edu,346-422-0335,Tai’an,FL,SO,PMSY
A00278339,Lauritz,Harman,09/21/1995,lharman8o@university.edu,301-157-6615,Rebrikha,VA,SR,THEA
A00100987,Gram,Dumphy,11/29/2001,gdumphy8p@university.edu,515-694-4101,Talisayan,AL,SR,PHSI
A00805055,Emmery,Goldis,01/31/1995,egoldis8q@university.edu,161-799-3929,Zhanqian,WV,SO,ENVH
A00225095,Raynell,Margeram,05/18/1996,rmargeram8r@university.edu,316-503-8656,Miaofengshan,IL,SO,EDU
A00735736,Rip,Codlin,05/29/1995,rcodlin8s@university.edu,573-929-6305,Nanjie,WV,JR,ELPA
A00243844,Kingsly,Amey,08/21/1995,kamey8t@university.edu,466-363-3828,Caicedonia,IA,GR,PMGT
A00304483,Matty,Franzolini,03/30/2001,mfranzolini8u@university.edu,682-857-9919,Longjie,GA,SR,BIOM
A00728011,Lizbeth,Worsnup,07/01/1998,lworsnup8v@university.edu,300-901-6147,Angeghakot’,NC,SR,CPSC
A00133191,Regan,Comford,02/09/1997,rcomford8w@university.edu,794-635-0057,New Kingston,IL,JR,SOCI
A00296387,Laural,Scatchar,09/08/2000,lscatchar8x@university.edu,210-882-4172,Aachen,TN,GR,UHON
A00623421,Ron,Bourton,06/23/2001,rbourton8y@university.edu,570-924-0114,Montaneza,SC,JR,SLS
A00791828,Inigo,Grogor,01/23/2001,igrogor8z@university.edu,464-949-8026,Kribi,VA,SR,PBRL
A00522059,Naomi,Ballance,02/22/1996,nballance90@university.edu,389-183-9303,Trảng Bom,VA,SR,ENGL
A00755530,Deonne,Sacker,11/23/1996,dsacker91@university.edu,223-645-9169,Novoye Devyatkino,KY,GR,RADT
A00573573,Wallis,Bugby,04/10/2001,wbugby92@university.edu,859-956-8328,Arasji,IL,GR,GRAD
A00331348,Waiter,Hexam,12/12/1999,whexam93@university.edu,846-909-7985,Candi Prambanan,IL,GR,GEOL
A00720632,Fernande,Harbinson,01/01/1998,fharbinson94@university.edu,856-488-2349,Kambar,FL,SR,ASTR
A00807877,Constanta,Langabeer,09/19/1998,clangabeer95@university.edu,589-665-6539,Lazaro Cardenas,IL,GR,LIST
A00697415,Franky,Hartigan,08/10/1999,fhartigan96@university.edu,634-449-9574,Tieremu,WV,SR,LDSP
A00466897,Rodger,Riggey,01/01/1996,rriggey97@university.edu,741-323-4625,San Antonio de los Baños,WV,GR,PETE
A00476457,Veradis,Delaney,11/02/1998,vdelaney98@university.edu,794-146-0133,Yashao,GA,JR,PRST
A00542650,Laurella,Eggleson,12/09/1997,leggleson99@university.edu,139-910-7146,Maha Sarakham,IL,GR,PUBR
A00144686,Mufi,Heffer,02/22/1995,mheffer9a@university.edu,408-473-1756,Petrovskoye,FL,JR,ENGL
A00255857,Stanly,Lidgley,03/31/2001,slidgley9b@university.edu,476-639-6531,Kalodzishchy,FL,FR,GEOL
A00832032,Morton,Riveles,07/26/2001,mriveles9c@university.edu,530-822-4019,Baykonyr,IL,SO,PBRL
A00455878,Kizzee,Prevett,11/18/1998,kprevett9d@university.edu,806-451-9438,Petung,FL,GR,SCED
A00862694,Olive,Childerhouse,11/17/2000,ochilderhouse9e@university.edu,786-801-1562,Espanola,TN,GR,STOR
A00184586,Kiersten,Pfeuffer,06/07/1997,kpfeuffer9f@university.edu,586-404-9946,Detroit,NC,JR,POLS
A00635050,Tamara,Duffree,02/20/1999,tduffree9g@university.edu,992-500-3794,Outeiro Seco,SC,GR,CDST
A00322607,Lorilyn,Dowson,12/20/1999,ldowson9h@university.edu,490-256-7950,Dayuanhuizu,LA,GR,MALS
A00031097,Alberto,Matteau,08/30/2000,amatteau9i@university.edu,922-747-5810,Нераште,GA,SO,ARTA
A00144064,Aloin,Danielian,08/15/1999,adanielian9j@university.edu,501-617-5612,Podujeva,WV,JR,PRST
A00214529,Florenza,Showalter,07/31/2002,fshowalter9k@university.edu,615-825-0761,Nggesa,WV,FR,COMM
A00451487,Oren,Antonov,07/19/2002,oantonov9l@university.edu,985-615-0721,Hor,GA,GR,MSCI
A00249230,Delly,McColgan,09/05/2000,dmccolgan9m@university.edu,852-448-1692,South River,GA,SR,CJCR
A00632588,Noah,Kenchington,08/23/2001,nkenchington9n@university.edu,950-986-6093,Bilo,IA,JR,EDUC
A00667912,Lynda,Moorey,03/05/1997,lmoorey9o@university.edu,826-833-1828,Sūrīān,TN,GR,RADT
A00043439,Alexine,Lemanu,05/14/2002,alemanu9p@university.edu,491-120-9021,Eirado,VA,SR,HLSC
A00827356,Greta,Goosey,04/17/1997,ggoosey9q@university.edu,878-111-2917,Gaoqiao,LA,GR,RADT
A00150164,Abbe,Davsley,07/09/1996,adavsley9r@university.edu,258-150-9314,Karangampel,LA,SR,NTFD
A00963687,Boot,Pratchett,05/11/1995,bpratchett9s@university.edu,517-792-4385,Kuangshan,VA,SO,CISP
A00603992,Kalinda,Risborough,10/25/1996,krisborough9t@university.edu,246-216-4635,Mīrpur Māthelo,GA,JR,INFS
A00168155,Lanny,Ben,06/23/1996,lben9u@university.edu,943-545-2797,Beloye,TN,JR,PHYT
A00453430,Thorstein,Tune,06/08/1999,ttune9v@university.edu,333-991-6099,Santana do Paraíso,LA,SO,COMP
A00246710,Chick,Mellon,06/02/1997,cmellon9w@university.edu,167-310-1517,Chadan,SC,JR,HSMP
A00136971,Zared,Pearsey,12/13/1995,zpearsey9x@university.edu,500-500-1972,Skalat,LA,FR,PETE
A00260746,Marylin,Yes,11/28/1999,myes9y@university.edu,906-337-8434,Haz-Zebbug,KY,SR,DIGM
A00623469,Whittaker,Oertzen,01/03/1995,woertzen9z@university.edu,428-806-6445,Shuishiying,KY,FR,PMGT
A00926170,Hilly,Whitwell,11/30/1998,hwhitwella0@university.edu,744-940-8478,Letlhakane,FL,SO,HIST
A00812669,Yuri,Collyear,02/18/1999,ycollyeara1@university.edu,804-508-0985,Qinglian,IA,GR,DIGM
A00433496,Eben,Ochiltree,03/10/1996,eochiltreea2@university.edu,689-875-7068,Yaita,KY,FR,JAPN
A00914807,Rudy,Scading,05/20/1996,rscadinga3@university.edu,384-312-5693,Jajaway,LA,FR,CRMJ
A00274744,Ken,Pead,10/27/1995,kpeada4@university.edu,408-908-3832,Kol’chugino,SC,JR,UNIV
A00829181,Nealson,Atyea,06/27/2000,natyeaa5@university.edu,903-422-3990,Rejoagung,AL,FR,RELI
A00526629,Giff,Jellis,08/18/1998,gjellisa6@university.edu,772-154-0135,Nanjie,FL,SR,DIGM
A00478173,Corinna,Kincaid,05/30/2001,ckincaida7@university.edu,141-147-9230,Kradinan,IL,JR,MEDA
A00430260,Ham,Rivilis,07/21/1999,hrivilisa8@university.edu,366-836-8883,Bolesławiec,LA,JR,BMGT
A00190923,Alida,Mitchard,01/12/1997,amitcharda9@university.edu,537-786-1391,Huocheng,KY,FR,RTVF
A00517130,Dill,Canti,03/11/1996,dcantiaa@university.edu,498-751-1352,Bogovinje,TN,JR,COMM
A00201341,Buckie,Neild,08/15/1996,bneildab@university.edu,714-160-3088,Kilcullen,IA,SR,HUM
A00407863,Tomlin,Kopecka,04/10/1998,tkopeckaac@university.edu,813-554-8904,Tampa,TN,JR,MRCH
A00186575,Willa,Dumingos,09/14/1997,wdumingosad@university.edu,241-950-4754,Kiukainen,KY,GR,HSMP
A00807730,Rosanna,Whal,12/30/2000,rwhalae@university.edu,334-269-3374,Montgomery,LA,JR,ECON
A00845563,Oralie,Blanket,11/28/1996,oblanketaf@university.edu,225-957-9468,Rogowo,KY,GR,MUS
A00162824,Elissa,Haydn,07/30/1998,ehaydnag@university.edu,957-209-7233,Dębica,TN,FR,LEAD
A00930361,Joyous,Origin,01/21/1999,joriginah@university.edu,257-591-6779,Ágios Stéfanos,NC,SO,CUAI
A00170689,Mil,Tylor,06/28/2000,mtylorai@university.edu,718-620-9436,Kailahun,GA,GR,NRSE
A00172157,Frankie,Drayson,12/15/2001,fdraysonaj@university.edu,488-958-0937,Šenčur,SC,SR,COUN
A00788537,Haywood,Varren,11/20/1998,hvarrenak@university.edu,658-630-1579,Nusajaya,AL,FR,FNCE
A00120222,Aundrea,Griffey,07/16/1997,agriffeyal@university.edu,950-139-6757,Shangzhuang,IA,SR,PMSY
A00562024,Frans,Graveney,02/25/1995,fgraveneyam@university.edu,201-825-8730,Mérignac,LA,GR,ELPA
A00530300,Porter,Dally,08/07/1998,pdallyan@university.edu,408-280-4733,Bègles,LA,SO,AGRI
A00717630,Katina,Traice,06/23/1998,ktraiceao@university.edu,974-491-3591,Néa Ionía,IL,SR,PHSI
A00759284,Nichols,Shipway,05/28/1996,nshipwayap@university.edu,598-571-5719,Coromandel,WV,SR,PSYC
A00451957,Yancey,Agerskow,07/18/1998,yagerskowaq@university.edu,575-181-4678,Apalit,KY,SR,HSMP
A00028470,Elliot,Khadir,11/29/1996,ekhadirar@university.edu,693-933-9394,Graikochóri,KY,GR,DIGM
A00520885,Mia,Dive,11/04/2000,mdiveas@university.edu,540-541-9796,Tangxi,FL,SO,ARTA
A00099960,Justine,Zanneli,12/02/2001,jzanneliat@university.edu,893-956-7052,Aotou,IA,GR,PADM
A00472344,Bat,Ganders,07/20/1998,bgandersau@university.edu,383-148-8170,Hoçisht,LA,SO,PMPR
A00799886,Brooke,Escritt,03/18/1995,bescrittav@university.edu,979-844-5322,Maromme,TN,JR,ALHE
A00794799,Marrissa,Adshad,04/02/2000,madshadaw@university.edu,651-280-7592,Xingang,FL,FR,LATN
A00553459,Harlin,Quirk,06/11/1999,hquirkax@university.edu,637-459-8156,Ekou,WV,GR,UHON
A00559934,Adi,Garrattley,04/30/1998,agarrattleyay@university.edu,525-760-9071,Zamostochcha,LA,SO,CJA
A00686847,Berna,Meany,08/14/1998,bmeanyaz@university.edu,763-571-7081,Monticello,LA,JR,HDAL
A00878661,Madonna,Tournay,03/29/1995,mtournayb0@university.edu,784-204-1699,Bhola,SC,GR,PHYT
A00680802,Mala,Baggallay,10/19/2002,mbaggallayb1@university.edu,973-643-0567,Chandra,GA,SO,POLS
A00977670,Lorie,Everest,08/08/2000,leverestb2@university.edu,169-724-3870,Hetou,SC,FR,HSCI
A00099101,Helga,Purches,05/03/2001,hpurchesb3@university.edu,842-153-2780,Kupchino,VA,JR,BMGT
A00008219,Son,Ovey,04/16/1995,soveyb4@university.edu,276-348-7759,Gangjia,KY,SO,BIOC
A00260355,Arlyn,Boorn,04/30/1998,aboornb5@university.edu,740-529-5985,Hutou,VA,GR,MATH
A00077728,Mavis,Redhole,12/18/1999,mredholeb6@university.edu,151-649-0970,Uppsala,NC,SR,PMSY
A00905155,Yank,Giacobillo,01/22/1998,ygiacobillob7@university.edu,273-385-1762,Dikwa,LA,FR,PHYT
A00307694,Abel,Matisse,07/29/1999,amatisseb8@university.edu,371-667-7349,Trollhättan,SC,GR,ENGL
A00887698,Frederique,McShirie,08/22/2000,fmcshirieb9@university.edu,731-698-8958,Trieste,TN,FR,ECED
A00354168,Gradeigh,Lumsdale,06/08/1997,glumsdaleba@university.edu,508-525-6739,Huikou,TN,SR,EPID
A00501291,Davida,Brosnan,02/24/1999,dbrosnanbb@university.edu,508-181-4192,New Bedford,IA,SO,ACCT
A00506285,Kory,Lourens,04/22/2000,klourensbc@university.edu,445-796-5199,Naguilian,SC,GR,CITC
A00533023,Giorgio,Whoston,12/09/1996,gwhostonbd@university.edu,161-524-4398,Gritsovskiy,WV,FR,MATH
A00542571,Nero,Brownlow,01/21/1986,nbrownlowbe@university.edu,820-501-0713,Novotitarovskaya,LA,SR,MICR
A00031171,Briney,Archanbault,10/26/1998,barchanbaultbf@university.edu,814-396-8080,Sosnovka,SC,SR,HDAL
A00298894,Rinaldo,Dunsire,08/29/1999,rdunsirebg@university.edu,409-502-8740,Tilburg,IA,SO,CDST
A00118730,Osmond,Redgrove,06/21/2001,oredgrovebh@university.edu,929-527-5634,Yehud,GA,JR,PHED
A00706601,Lon,Lamburne,10/12/2002,llamburnebi@university.edu,592-232-9637,Pizhanka,WV,FR,EDUC
A00677661,Augustine,Forshaw,10/15/2001,aforshawbj@university.edu,209-739-2438,Tyachiv,FL,GR,TELC
A00248578,Beckie,Costerd,05/25/2002,bcosterdbk@university.edu,547-788-7747,Acton Vale,GA,SR,GERM
A00663519,Madeline,Cuningham,10/02/1999,mcuninghambl@university.edu,463-612-0802,San Francisco de Yare,GA,GR,HIST
A00051667,Payton,Dennis,08/01/1995,pdennisbm@university.edu,737-906-3306,San Juan Bautista,AL,SR,MEDA
A00262397,Heddi,Rodd,04/11/1996,hroddbn@university.edu,979-277-7230,Daqian,LA,SO,HSC
A00436895,Foster,Ambrogi,01/10/2002,fambrogibo@university.edu,375-292-3545,Sutton,KY,SO,GEOL
A00501443,Salomi,Hinkley,10/04/1997,shinkleybp@university.edu,494-355-4835,Sertânia,GA,SR,RHSC
A00177665,Angelico,Sandison,12/28/1996,asandisonbq@university.edu,945-263-1169,Zhongxin,IA,SO,GEOG
A00890611,Barry,Tween,10/26/2002,btweenbr@university.edu,689-889-4581,La Huerta,TN,JR,HIMT
A00304415,Shirl,Dalligan,01/25/1998,sdalliganbs@university.edu,895-373-9344,Beiguoyuan,GA,FR,EPID
A00704696,Caz,Bergstram,12/06/1998,cbergstrambt@university.edu,126-636-3503,Pontevedra,FL,FR,SPAN
A00459759,Pegeen,Varns,02/05/1998,pvarnsbu@university.edu,415-239-5436,Quillota,LA,GR,BMGT
A00674065,Micki,Lorkin,09/18/1999,mlorkinbv@university.edu,334-694-6004,Uglich,IA,GR,SWRK
A00223326,Dominique,Sarre,04/28/1996,dsarrebw@university.edu,960-591-7799,Bhamo,FL,JR,TEAS
A00770109,Pascal,Snepp,12/08/2001,psneppbx@university.edu,383-212-4030,Margherita,AL,SO,NRSE
A00195931,Zacharie,Beedle,04/22/1996,zbeedleby@university.edu,292-827-5159,Radashkovichy,AL,SO,MSDM
A00300575,Fanchon,Kiely,04/26/2002,fkielybz@university.edu,950-886-4946,Bécancour,IA,JR,BLUE
A00296234,Michel,Egarr,11/07/2000,megarrc0@university.edu,596-747-7384,Oussivo,LA,SO,PRST
A00762617,Hollie,Breffitt,02/12/2002,hbreffittc1@university.edu,839-338-7977,Samboan,IA,SR,PSY
A00690183,Elle,Teall,06/27/1997,eteallc2@university.edu,127-274-1066,Luklukan,IL,FR,PHED
A00252283,Allard,Rodear,10/26/2001,arodearc3@university.edu,618-387-5029,Zhongjiapu,IA,SO,HPSS
A00026005,Sean,Dobey,01/30/1998,sdobeyc4@university.edu,642-482-1715,København,AL,GR,PHAR
A00688613,Joela,Boissieux,09/27/1995,jboissieuxc5@university.edu,338-194-3833,El Progreso,FL,JR,SOCI
A00204099,Leona,Bretherton,11/27/2002,lbrethertonc6@university.edu,382-556-5689,Selebi-Phikwe,VA,JR,HSRV
A00432336,Godiva,Vicker,06/16/1999,gvickerc7@university.edu,546-868-5574,Alfenas,NC,FR,AMBA
A00416509,Florinda,Tong,04/05/1997,ftongc8@university.edu,562-779-2264,Qingban,FL,SR,LEAD
A00710709,Huntington,Yuryaev,01/25/2000,hyuryaevc9@university.edu,513-599-4157,Gazojak,IA,SO,GRAD
A00774849,Elonore,McCamish,08/13/1997,emccamishca@university.edu,918-906-4148,Longhe,FL,GR,CEE
A00441292,Franz,McAlester,04/14/2000,fmcalestercb@university.edu,745-618-6946,Ciudad Darío,VA,SO,MRCH
A00151170,Rabi,Wilcox,03/03/2002,rwilcoxcc@university.edu,145-800-4472,Pamplona/Iruña,KY,JR,PHED
A00973092,Nikolaus,Pashley,12/16/1997,npashleycd@university.edu,973-628-4199,Eusébio,IL,SO,BMGT
A00657578,Arvin,Simchenko,05/01/1999,asimchenkoce@university.edu,636-893-2408,Aso,TN,SO,BIOM
A00671008,Glenn,Bullick,06/13/2001,gbullickcf@university.edu,687-544-8069,Payabon,FL,JR,PHSI
A00109778,Ingaberg,Town,02/14/2001,itowncg@university.edu,622-778-5615,Saripin,AL,SR,GERM
A00303161,Carlin,Hanner,06/10/2002,channerch@university.edu,133-652-4205,Gabès,TN,SR,PHAR
A00996710,Karee,Santhouse,09/22/1999,ksanthouseci@university.edu,658-977-9275,Tadabliro,GA,JR,FNCE
A00689195,Katlin,Hullock,01/13/2002,khullockcj@university.edu,595-253-3918,Jingouhe,NC,FR,CUAI
